name,defender_name,shot_made_flag,n_shot,n_made
Dion Waiters,Avery Bradley,1,2,1
Dion Waiters,Ben Gordon,4,4,4
Dion Waiters,Ben McLemore,5,12,5
Dion Waiters,Beno Udrih,4,7,4
Dion Waiters,Bismack Biyombo,0,1,0
Dion Waiters,Bojan Bogdanovic,4,6,4
Dion Waiters,Bradley Beal,2,7,2
Dion Waiters,Brandan Wright,0,2,0
Dion Waiters,Brandon Bass,1,1,1
Dion Waiters,Brandon Knight,2,4,2
Dion Waiters,Brian Roberts,2,2,2
Dion Waiters,CJ McCollum,1,6,1
Dion Waiters,CJ Miles,0,1,0
Dion Waiters,CJ Wilcox,2,2,2
Dion Waiters,Carl Landry,0,1,0
Dion Waiters,Carmelo Anthony,0,1,0
Dion Waiters,Caron Butler,1,1,1
Dion Waiters,Chandler Parsons,1,5,1
Dion Waiters,Channing Frye,3,6,3
Dion Waiters,Charlie Villanueva,0,2,0
Dion Waiters,Chase Budinger,3,9,3
Dion Waiters,Chris Andersen,1,1,1
Dion Waiters,Chris Kaman,1,4,1
Dion Waiters,Chris Paul,1,3,1
Dion Waiters,Cody Zeller,1,1,1
Dion Waiters,Cole Aldrich,1,3,1
Dion Waiters,Corey Brewer,1,3,1
Dion Waiters,Courtney Lee,3,4,3
Dion Waiters,Damian Lillard,1,6,1
Dion Waiters,Damjan Rudez,1,5,1
Dion Waiters,Danilo Gallinari,1,4,1
Dion Waiters,Danny Green,2,4,2
Dion Waiters,Dante Cunningham,0,2,0
Dion Waiters,Dante Exum,2,3,2
Dion Waiters,Darrell Arthur,2,4,2
Dion Waiters,David Lee,2,5,2
Dion Waiters,DeMar DeRozan,1,3,1
Dion Waiters,DeMarcus Cousins,0,1,0
Dion Waiters,DeMarre Carroll,5,7,5
Dion Waiters,Dennis Schroder,4,7,4
Dion Waiters,Deron Williams,1,5,1
Dion Waiters,Derrick Favors,1,2,1
Dion Waiters,Derrick Rose,1,2,1
Dion Waiters,Derrick Williams,2,4,2
Dion Waiters,Devin Harris,0,4,0
Dion Waiters,Dewayne Dedmon,0,1,0
Dion Waiters,Dirk Nowitzki,4,9,4
Dion Waiters,Donald Sloan,0,1,0
Dion Waiters,Donatas Motiejunas,0,2,0
Dion Waiters,Dorell Wright,1,1,1
Dion Waiters,Doug McDermott,2,2,2
Dion Waiters,Dwight Howard,3,3,3
Dion Waiters,Dwyane Wade,2,4,2
Dion Waiters,Ed Davis,1,2,1
Dion Waiters,Elfrid Payton,3,3,3
Dion Waiters,Elijah Millsap,1,2,1
Dion Waiters,Elton Brand,1,1,1
Dion Waiters,Eric Bledsoe,3,5,3
Dion Waiters,Eric Gordon,1,1,1
Dion Waiters,Evan Fournier,3,11,3
Dion Waiters,Evan Turner,1,4,1
Dion Waiters,Gary Harris,1,2,1
Dion Waiters,Gary Neal,2,12,2
Dion Waiters,George Hill,3,7,3
Dion Waiters,Gerald Green,0,3,0
Dion Waiters,Gerald Henderson,1,9,1
Dion Waiters,Giannis Antetokounmpo,0,1,0
Dion Waiters,Glen Davis,1,3,1
Dion Waiters,Goran Dragic,0,1,0
Dion Waiters,Gordon Hayward,1,4,1
Dion Waiters,Gorgui Dieng,0,4,0
Dion Waiters,Greg Monroe,1,1,1
Dion Waiters,Greg Smith,0,1,0
Dion Waiters,Greivis Vasquez,2,3,2
Dion Waiters,Hassan Whiteside,0,1,0
Dion Waiters,Hedo Turkoglu,0,2,0
Dion Waiters,Hollis Thompson,0,1,0
Dion Waiters,Ian Mahinmi,2,3,2
Dion Waiters,Iman Shumpert,1,3,1
Dion Waiters,Isaiah Canaan,1,1,1
Dion Waiters,Ish Smith,1,1,1
Dion Waiters,J.R. Smith,2,6,2
Dion Waiters,JJ Hickson,2,4,2
Dion Waiters,JaKarr Sampson,0,1,0
Dion Waiters,JaVale McGee,3,5,3
Dion Waiters,Jae Crowder,1,2,1
Dion Waiters,James Harden,2,6,2
Dion Waiters,James Johnson,1,4,1
Dion Waiters,Jared Dudley,1,1,1
Dion Waiters,Jared Sullinger,0,1,0
Dion Waiters,Jarrett Jack,2,4,2
Dion Waiters,Jason Maxiell,1,4,1
Dion Waiters,Jason Richardson,2,4,2
Dion Waiters,Jason Smith,1,2,1
Dion Waiters,Jason Terry,1,1,1
Dion Waiters,Jason Thompson,1,2,1
Dion Waiters,Jeff Green,1,4,1
Dion Waiters,Jeff Taylor,1,1,1
Dion Waiters,Jeff Teague,1,7,1
Dion Waiters,Jeremy Lamb,1,5,1
Dion Waiters,Jeremy Lin,4,7,4
Dion Waiters,Jerome Jordan,3,4,3
Dion Waiters,Jimmer Fredette,0,1,0
Dion Waiters,Joakim Noah,1,1,1
Dion Waiters,Jodie Meeks,0,2,0
Dion Waiters,Joe Ingles,2,3,2
Dion Waiters,Joe Johnson,0,1,0
Dion Waiters,Joel Freeland,1,3,1
Dion Waiters,Joey Dorsey,1,2,1
Dion Waiters,Joffrey Lauvergne,2,2,2
Dion Waiters,John Henson,2,3,2
Dion Waiters,John Wall,5,12,5
Dion Waiters,Johnny OBryant,1,1,1
Dion Waiters,Jon Leuer,2,4,2
Dion Waiters,Jonas Jerebko,0,2,0
Dion Waiters,Jonas Valanciunas,1,3,1
Dion Waiters,Jordan Adams,1,3,1
Dion Waiters,Jordan Clarkson,0,2,0
Dion Waiters,Jordan Hill,1,2,1
Dion Waiters,Jose Calderon,0,1,0
Dion Waiters,Jose Juan Barea,4,7,4
Dion Waiters,Josh Smith,1,4,1
Dion Waiters,Justin Hamilton,2,5,2
Dion Waiters,Justin Holiday,2,3,2
Dion Waiters,Jusuf Nurkic,0,1,0
Dion Waiters,Kawhi Leonard,1,1,1
Dion Waiters,Kelly Olynyk,0,2,0
Dion Waiters,Kemba Walker,1,2,1
Dion Waiters,Kendrick Perkins,0,1,0
Dion Waiters,Kenneth Faried,1,1,1
Dion Waiters,Kent Bazemore,4,8,4
Dion Waiters,Kentavious Caldwell-Pope,0,1,0
Dion Waiters,Kevin Garnett,1,1,1
Dion Waiters,Kevin Love,1,1,1
Dion Waiters,Kevin Martin,5,8,5
Dion Waiters,Kevin Seraphin,0,3,0
Dion Waiters,Khris Middleton,0,1,0
Dion Waiters,Kirk Hinrich,1,4,1
Dion Waiters,Klay Thompson,0,2,0
Dion Waiters,Kosta Koufos,1,2,1
Dion Waiters,Kostas Papanikolaou,1,1,1
Dion Waiters,Kris Humphries,1,2,1
Dion Waiters,Kyle Korver,2,2,2
Dion Waiters,Kyle Lowry,2,4,2
Dion Waiters,Kyle OQuinn,0,1,0
Dion Waiters,Kyle Singler,1,1,1
Dion Waiters,Kyrie Irving,2,4,2
Dion Waiters,LaMarcus Aldridge,0,3,0
Dion Waiters,Lance Stephenson,2,4,2
Dion Waiters,Lance Thomas,1,1,1
Dion Waiters,Landry Fields,1,1,1
Dion Waiters,Lavoy Allen,0,1,0
Dion Waiters,LeBron James,0,2,0
Dion Waiters,Leandro Barbosa,1,2,1
Dion Waiters,Lou Williams,2,9,2
Dion Waiters,Luc Mbah a Moute,2,3,2
Dion Waiters,Luis Scola,0,1,0
Dion Waiters,Marc Gasol,3,5,3
Dion Waiters,Marcin Gortat,1,2,1
Dion Waiters,Marco Belinelli,0,1,0
Dion Waiters,Marcus Morris,1,3,1
Dion Waiters,Marcus Smart,0,2,0
Dion Waiters,Mario Chalmers,2,5,2
Dion Waiters,Markieff Morris,4,5,4
Dion Waiters,Marreese Speights,1,1,1
Dion Waiters,Marvin Williams,1,3,1
Dion Waiters,Mason Plumlee,1,1,1
Dion Waiters,Matt Barnes,0,2,0
Dion Waiters,Matthew Dellavedova,0,2,0
Dion Waiters,Meyers Leonard,1,2,1
Dion Waiters,Michael Beasley,0,1,0
Dion Waiters,Michael Kidd-Gilchrist,3,6,3
Dion Waiters,Mike Conley,1,7,1
Dion Waiters,Mike Dunleavy,3,9,3
Dion Waiters,Mike Muscala,2,4,2
Dion Waiters,Mike Scott,1,3,1
Dion Waiters,Mo Williams,1,5,1
Dion Waiters,Monta Ellis,6,8,6
Dion Waiters,Nate Robinson,1,3,1
Dion Waiters,Nate Wolters,0,1,0
Dion Waiters,Nerlens Noel,2,3,2
Dion Waiters,Nick Calathes,1,3,1
Dion Waiters,Nick Collison,1,3,1
Dion Waiters,Nicolas Batum,1,2,1
Dion Waiters,Nik Stauskas,1,4,1
Dion Waiters,Nikola Mirotic,0,2,0
Dion Waiters,Nikola Pekovic,1,1,1
Dion Waiters,Nikola Vucevic,0,1,0
Dion Waiters,Norris Cole,0,2,0
Dion Waiters,O.J. Mayo,1,3,1
Dion Waiters,Omer Asik,0,2,0
Dion Waiters,Omri Casspi,0,2,0
Dion Waiters,Otto Porter,0,2,0
Dion Waiters,PJ Tucker,4,6,4
Dion Waiters,Pablo Prigioni,0,2,0
Dion Waiters,Patrick Beverley,2,3,2
Dion Waiters,Patrick Patterson,4,6,4
Dion Waiters,Pau Gasol,0,1,0
Dion Waiters,Paul George,0,2,0
Dion Waiters,Paul Millsap,3,7,3
Dion Waiters,Pero Antic,2,3,2
Dion Waiters,Quincy Acy,0,1,0
Dion Waiters,Quincy Pondexter,0,2,0
Dion Waiters,Rajon Rondo,2,6,2
Dion Waiters,Randy Foye,3,10,3
Dion Waiters,Rasual Butler,2,6,2
Dion Waiters,Reggie Jackson,2,2,2
Dion Waiters,Richard Jefferson,2,4,2
Dion Waiters,Ricky Rubio,0,1,0
Dion Waiters,Robbie Hummel,0,2,0
Dion Waiters,Robin Lopez,0,4,0
Dion Waiters,Rodney Hood,0,2,0
Dion Waiters,Rodney Stuckey,6,11,6
Dion Waiters,Roy Hibbert,1,3,1
Dion Waiters,Rudy Gobert,0,2,0
Dion Waiters,Ryan Anderson,1,6,1
Dion Waiters,Ryan Hollins,1,1,1
Dion Waiters,Ryan Kelly,1,1,1
Dion Waiters,Samuel Dalembert,2,2,2
Dion Waiters,Serge Ibaka,1,1,1
Dion Waiters,Sergey Karasev,0,2,0
Dion Waiters,Shabazz Muhammad,0,1,0
Dion Waiters,Shabazz Napier,0,1,0
Dion Waiters,Shane Larkin,1,2,1
Dion Waiters,Shaun Livingston,0,1,0
Dion Waiters,Shelvin Mack,4,11,4
Dion Waiters,Solomon Hill,0,4,0
Dion Waiters,Spencer Hawes,2,3,2
Dion Waiters,Stephen Curry,2,2,2
Dion Waiters,Steve Blake,1,1,1
Dion Waiters,TJ Warren,0,3,0
Dion Waiters,Taj Gibson,1,1,1
Dion Waiters,Tarik Black,3,3,3
Dion Waiters,Terrence Jones,0,2,0
Dion Waiters,Terrence Ross,0,1,0
Dion Waiters,Thaddeus Young,0,3,0
Dion Waiters,Thomas Robinson,1,1,1
Dion Waiters,Tiago Splitter,1,3,1
Dion Waiters,Tim Duncan,1,3,1
Dion Waiters,Tim Hardaway Jr.,0,2,0
Dion Waiters,Timofey Mozgov,1,4,1
Dion Waiters,Tobias Harris,3,4,3
Dion Waiters,Tony Allen,1,4,1
Dion Waiters,Tony Parker,1,3,1
Dion Waiters,Tony Snell,1,7,1
Dion Waiters,Trevor Ariza,0,2,0
Dion Waiters,Trevor Booker,1,2,1
Dion Waiters,Trey Burke,1,2,1
Dion Waiters,Tristan Thompson,1,3,1
Dion Waiters,Troy Daniels,0,1,0
Dion Waiters,Ty Lawson,3,6,3
Dion Waiters,Tyler Zeller,3,5,3
Dion Waiters,Tyreke Evans,2,6,2
Dion Waiters,Tyson Chandler,2,5,2
Dion Waiters,Udonis Haslem,0,3,0
Dion Waiters,Victor Oladipo,5,9,5
Dion Waiters,Vince Carter,1,4,1
Dion Waiters,Wayne Ellington,2,8,2
Dion Waiters,Wesley Johnson,2,4,2
Dion Waiters,Wesley Matthews,0,3,0
Dion Waiters,Will Barton,0,1,0
Dion Waiters,Willie Green,1,2,1
Dion Waiters,Wilson Chandler,1,3,1
Dion Waiters,Zach LaVine,3,7,3
Dion Waiters,Zach Randolph,1,1,1
Dirk Nowitzki,Aaron Brooks,1,1,1
Dirk Nowitzki,Aaron Gordon,2,3,2
Dirk Nowitzki,Al Horford,0,3,0
Dirk Nowitzki,Alan Anderson,0,1,0
Dirk Nowitzki,Alec Burks,1,2,1
Dirk Nowitzki,Alex Len,2,2,2
Dirk Nowitzki,Alexis Ajinca,1,1,1
Dirk Nowitzki,Alonzo Gee,1,1,1
Dirk Nowitzki,Amar'e Stoudemire,1,1,1
Dirk Nowitzki,Amare Stoudemire,1,2,1
Dirk Nowitzki,Amir Johnson,5,13,5
Dirk Nowitzki,Andre Drummond,2,3,2
Dirk Nowitzki,Andre Iguodala,0,1,0
Dirk Nowitzki,Andrew Bogut,1,2,1
Dirk Nowitzki,Andrew Wiggins,2,2,2
Dirk Nowitzki,Anthony Bennett,4,7,4
Dirk Nowitzki,Anthony Davis,10,20,10
Dirk Nowitzki,Anthony Morrow,2,2,2
Dirk Nowitzki,Anthony Tolliver,1,3,1
Dirk Nowitzki,Archie Goodwin,2,2,2
Dirk Nowitzki,Aron Baynes,0,1,0
Dirk Nowitzki,Arron Afflalo,0,2,0
Dirk Nowitzki,Austin Rivers,3,3,3
Dirk Nowitzki,Avery Bradley,3,6,3
Dirk Nowitzki,Ben McLemore,3,3,3
Dirk Nowitzki,Blake Griffin,2,3,2
Dirk Nowitzki,Boris Diaw,6,15,6
Dirk Nowitzki,Bradley Beal,1,1,1
Dirk Nowitzki,Brandan Wright,1,3,1
Dirk Nowitzki,Brandon Bass,1,3,1
Dirk Nowitzki,Brandon Davies,1,1,1
Dirk Nowitzki,Brandon Jennings,1,1,1
Dirk Nowitzki,Brandon Knight,0,1,0
Dirk Nowitzki,Brandon Rush,1,1,1
Dirk Nowitzki,Brook Lopez,0,2,0
Dirk Nowitzki,CJ McCollum,2,3,2
Dirk Nowitzki,CJ Miles,1,2,1
Dirk Nowitzki,CJ Watson,0,1,0
Dirk Nowitzki,Carl Landry,2,7,2
Dirk Nowitzki,Carlos Boozer,7,7,7
Dirk Nowitzki,Carmelo Anthony,0,1,0
Dirk Nowitzki,Channing Frye,6,7,6
Dirk Nowitzki,Chris Bosh,3,9,3
Dirk Nowitzki,Chris Copeland,1,3,1
Dirk Nowitzki,Chris Kaman,0,1,0
Dirk Nowitzki,Chris Paul,1,2,1
Dirk Nowitzki,Cody Zeller,5,13,5
Dirk Nowitzki,Corey Brewer,0,1,0
Dirk Nowitzki,Cory Joseph,2,5,2
Dirk Nowitzki,Courtney Lee,2,6,2
Dirk Nowitzki,D.J. Augustin,0,2,0
Dirk Nowitzki,Damian Lillard,4,12,4
Dirk Nowitzki,Danilo Gallinari,3,3,3
Dirk Nowitzki,Danny Granger,1,1,1
Dirk Nowitzki,Danny Green,3,4,3
Dirk Nowitzki,Dante Cunningham,5,10,5
Dirk Nowitzki,Dante Exum,3,3,3
Dirk Nowitzki,Darrell Arthur,2,4,2
Dirk Nowitzki,Darren Collison,1,2,1
Dirk Nowitzki,David Lee,0,1,0
Dirk Nowitzki,David West,0,1,0
Dirk Nowitzki,DeAndre Jordan,7,12,7
Dirk Nowitzki,DeJuan Blair,0,1,0
Dirk Nowitzki,DeMarcus Cousins,0,3,0
Dirk Nowitzki,Deron Williams,0,1,0
Dirk Nowitzki,Derrick Favors,3,6,3
Dirk Nowitzki,Derrick Rose,4,5,4
Dirk Nowitzki,Derrick Williams,1,2,1
Dirk Nowitzki,Dion Waiters,5,7,5
Dirk Nowitzki,Donatas Motiejunas,2,4,2
Dirk Nowitzki,Dorell Wright,2,2,2
Dirk Nowitzki,Draymond Green,9,30,9
Dirk Nowitzki,Dwight Buycks,1,2,1
Dirk Nowitzki,Dwight Howard,1,2,1
Dirk Nowitzki,Ed Davis,4,8,4
Dirk Nowitzki,Elfrid Payton,1,2,1
Dirk Nowitzki,Elijah Millsap,1,1,1
Dirk Nowitzki,Enes Kanter,11,19,11
Dirk Nowitzki,Eric Bledsoe,2,3,2
Dirk Nowitzki,Eric Gordon,1,3,1
Dirk Nowitzki,Evan Turner,1,2,1
Dirk Nowitzki,Festus Ezeli,1,1,1
Dirk Nowitzki,Francisco Garcia,1,1,1
Dirk Nowitzki,Gal Mekel,0,1,0
Dirk Nowitzki,George Hill,1,1,1
Dirk Nowitzki,Gerald Green,3,3,3
Dirk Nowitzki,Glen Davis,1,3,1
Dirk Nowitzki,Goran Dragic,1,1,1
Dirk Nowitzki,Gordon Hayward,0,1,0
Dirk Nowitzki,Gorgui Dieng,2,3,2
Dirk Nowitzki,Greg Monroe,3,9,3
Dirk Nowitzki,Greivis Vasquez,1,2,1
Dirk Nowitzki,Harrison Barnes,3,7,3
Dirk Nowitzki,Hedo Turkoglu,2,2,2
Dirk Nowitzki,Henry Sims,1,2,1
Dirk Nowitzki,Hollis Thompson,1,1,1
Dirk Nowitzki,Ian Mahinmi,1,1,1
Dirk Nowitzki,Iman Shumpert,0,1,0
Dirk Nowitzki,Isaiah Thomas,0,1,0
Dirk Nowitzki,Ish Smith,0,1,0
Dirk Nowitzki,J.R. Smith,0,1,0
Dirk Nowitzki,JJ Hickson,1,2,1
Dirk Nowitzki,JJ Redick,0,1,0
Dirk Nowitzki,Jabari Brown,0,1,0
Dirk Nowitzki,Jabari Parker,2,4,2
Dirk Nowitzki,Jamal Crawford,0,1,0
Dirk Nowitzki,James Harden,1,5,1
Dirk Nowitzki,James Johnson,0,3,0
Dirk Nowitzki,James Jones,0,1,0
Dirk Nowitzki,Jared Dudley,1,2,1
Dirk Nowitzki,Jared Sullinger,2,3,2
Dirk Nowitzki,Jarrett Jack,1,1,1
Dirk Nowitzki,Jason Smith,4,5,4
Dirk Nowitzki,Jason Terry,2,4,2
Dirk Nowitzki,Jason Thompson,2,2,2
Dirk Nowitzki,Jeff Ayres,1,1,1
Dirk Nowitzki,Jeff Green,4,11,4
Dirk Nowitzki,Jeremy Evans,0,1,0
Dirk Nowitzki,Jeremy Lin,1,2,1
Dirk Nowitzki,Jerryd Bayless,3,3,3
Dirk Nowitzki,Jimmy Butler,3,4,3
Dirk Nowitzki,Joakim Noah,6,15,6
Dirk Nowitzki,Jodie Meeks,0,2,0
Dirk Nowitzki,Joe Ingles,2,2,2
Dirk Nowitzki,Joe Johnson,2,3,2
Dirk Nowitzki,Joey Dorsey,2,4,2
Dirk Nowitzki,John Wall,1,3,1
Dirk Nowitzki,Jon Leuer,4,12,4
Dirk Nowitzki,Jonas Jerebko,5,8,5
Dirk Nowitzki,Jordan Clarkson,0,1,0
Dirk Nowitzki,Jordan Farmar,1,1,1
Dirk Nowitzki,Jordan Hill,2,3,2
Dirk Nowitzki,Jose Calderon,2,3,2
Dirk Nowitzki,Josh McRoberts,1,1,1
Dirk Nowitzki,Josh Smith,5,12,5
Dirk Nowitzki,Jrue Holiday,1,4,1
Dirk Nowitzki,Jusuf Nurkic,0,1,0
Dirk Nowitzki,KJ McDaniels,1,1,1
Dirk Nowitzki,Kelly Olynyk,3,4,3
Dirk Nowitzki,Kenneth Faried,3,5,3
Dirk Nowitzki,Kevin Durant,0,3,0
Dirk Nowitzki,Kevin Love,2,4,2
Dirk Nowitzki,Kirk Hinrich,0,2,0
Dirk Nowitzki,Klay Thompson,3,3,3
Dirk Nowitzki,Kobe Bryant,1,1,1
Dirk Nowitzki,Kosta Koufos,2,2,2
Dirk Nowitzki,Kostas Papanikolaou,1,5,1
Dirk Nowitzki,Kris Humphries,0,6,0
Dirk Nowitzki,Kyle Anderson,1,2,1
Dirk Nowitzki,Kyle Korver,0,3,0
Dirk Nowitzki,Kyle Lowry,1,3,1
Dirk Nowitzki,Kyle O'Quinn,0,1,0
Dirk Nowitzki,Kyle Singler,0,1,0
Dirk Nowitzki,Kyrie Irving,1,1,1
Dirk Nowitzki,LaMarcus Aldridge,7,14,7
Dirk Nowitzki,Larry Sanders,2,2,2
Dirk Nowitzki,Lavoy Allen,2,2,2
Dirk Nowitzki,LeBron James,0,1,0
Dirk Nowitzki,Lou Williams,2,2,2
Dirk Nowitzki,Luc Mbah a Moute,2,2,2
Dirk Nowitzki,Luis Scola,9,16,9
Dirk Nowitzki,Luke Ridnour,0,1,0
Dirk Nowitzki,Luol Deng,1,1,1
Dirk Nowitzki,Manu Ginobili,0,1,0
Dirk Nowitzki,Marc Gasol,2,5,2
Dirk Nowitzki,Marcin Gortat,0,1,0
Dirk Nowitzki,Marco Belinelli,0,1,0
Dirk Nowitzki,Marcus Morris,2,7,2
Dirk Nowitzki,Marcus Smart,0,2,0
Dirk Nowitzki,Mario Chalmers,0,2,0
Dirk Nowitzki,Markieff Morris,7,21,7
Dirk Nowitzki,Marreese Speights,3,3,3
Dirk Nowitzki,Marvin Williams,4,8,4
Dirk Nowitzki,Mason Plumlee,6,9,6
Dirk Nowitzki,Matt Barnes,3,6,3
Dirk Nowitzki,Matt Bonner,1,4,1
Dirk Nowitzki,Maurice Harkless,0,1,0
Dirk Nowitzki,Meyers Leonard,2,3,2
Dirk Nowitzki,Michael Carter-Williams,1,1,1
Dirk Nowitzki,Mike Conley,1,3,1
Dirk Nowitzki,Mike Dunleavy,0,2,0
Dirk Nowitzki,Mike Miller,0,1,0
Dirk Nowitzki,Mike Scott,1,1,1
Dirk Nowitzki,Miles Plumlee,2,4,2
Dirk Nowitzki,Mirza Teletovic,3,9,3
Dirk Nowitzki,Mitch McGary,2,8,2
Dirk Nowitzki,Mo Williams,3,3,3
Dirk Nowitzki,Nate Wolters,1,1,1
Dirk Nowitzki,Nene,2,5,2
Dirk Nowitzki,Nick Collison,6,12,6
Dirk Nowitzki,Nick Young,0,1,0
Dirk Nowitzki,Nicolas Batum,0,3,0
Dirk Nowitzki,Nik Stauskas,0,1,0
Dirk Nowitzki,Nikola Pekovic,1,1,1
Dirk Nowitzki,Nikola Vucevic,3,3,3
Dirk Nowitzki,Norris Cole,0,2,0
Dirk Nowitzki,Omer Asik,1,6,1
Dirk Nowitzki,Omri Casspi,1,1,1
Dirk Nowitzki,Otto Porter,1,1,1
Dirk Nowitzki,PJ Tucker,0,2,0
Dirk Nowitzki,Pablo Prigioni,3,3,3
Dirk Nowitzki,Patrick Beverley,1,4,1
Dirk Nowitzki,Patrick Patterson,4,12,4
Dirk Nowitzki,Patty Mills,1,2,1
Dirk Nowitzki,Pau Gasol,2,4,2
Dirk Nowitzki,Paul Millsap,6,12,6
Dirk Nowitzki,Paul Pierce,1,2,1
Dirk Nowitzki,Quincy Acy,6,18,6
Dirk Nowitzki,Quincy Pondexter,2,4,2
Dirk Nowitzki,Rajon Rondo,2,2,2
Dirk Nowitzki,Ramon Sessions,0,1,0
Dirk Nowitzki,Randy Foye,2,3,2
Dirk Nowitzki,Ray McCallum,0,1,0
Dirk Nowitzki,Reggie Jackson,2,2,2
Dirk Nowitzki,Robbie Hummel,0,1,0
Dirk Nowitzki,Robert Sacre,1,2,1
Dirk Nowitzki,Robin Lopez,5,8,5
Dirk Nowitzki,Ronnie Price,0,1,0
Dirk Nowitzki,Roy Hibbert,0,1,0
Dirk Nowitzki,Rudy Gay,1,1,1
Dirk Nowitzki,Rudy Gobert,1,3,1
Dirk Nowitzki,Russell Westbrook,2,5,2
Dirk Nowitzki,Ryan Anderson,6,11,6
Dirk Nowitzki,Ryan Hollins,1,1,1
Dirk Nowitzki,Ryan Kelly,1,3,1
Dirk Nowitzki,Serge Ibaka,0,3,0
Dirk Nowitzki,Sergey Karasev,1,1,1
Dirk Nowitzki,Shabazz Napier,1,4,1
Dirk Nowitzki,Shane Larkin,1,3,1
Dirk Nowitzki,Shaun Livingston,1,3,1
Dirk Nowitzki,Shawn Marion,2,2,2
Dirk Nowitzki,Shawne Williams,0,4,0
Dirk Nowitzki,Solomon Hill,1,2,1
Dirk Nowitzki,Spencer Hawes,3,6,3
Dirk Nowitzki,Stephen Curry,1,4,1
Dirk Nowitzki,Steve Blake,0,2,0
Dirk Nowitzki,Steve Novak,3,4,3
Dirk Nowitzki,Steven Adams,8,14,8
Dirk Nowitzki,TJ Warren,0,1,0
Dirk Nowitzki,Taj Gibson,2,4,2
Dirk Nowitzki,Tarik Black,5,9,5
Dirk Nowitzki,Terrence Jones,1,7,1
Dirk Nowitzki,Terrence Ross,0,2,0
Dirk Nowitzki,Thabo Sefolosha,1,1,1
Dirk Nowitzki,Thaddeus Young,8,14,8
Dirk Nowitzki,Thomas Robinson,3,6,3
Dirk Nowitzki,Tiago Splitter,3,9,3
Dirk Nowitzki,Tim Duncan,2,5,2
Dirk Nowitzki,Tim Frazier,0,2,0
Dirk Nowitzki,Timofey Mozgov,0,1,0
Dirk Nowitzki,Tobias Harris,0,2,0
Dirk Nowitzki,Tony Allen,2,4,2
Dirk Nowitzki,Trevor Ariza,2,2,2
Dirk Nowitzki,Trevor Booker,3,9,3
Dirk Nowitzki,Trey Burke,1,1,1
Dirk Nowitzki,Tristan Thompson,4,8,4
Dirk Nowitzki,Ty Lawson,2,8,2
Dirk Nowitzki,Tyler Johnson,0,1,0
Dirk Nowitzki,Tyler Zeller,0,2,0
Dirk Nowitzki,Tyreke Evans,0,5,0
Dirk Nowitzki,Udonis Haslem,3,6,3
Dirk Nowitzki,Victor Oladipo,1,2,1
Dirk Nowitzki,Vince Carter,0,1,0
Dirk Nowitzki,Wayne Ellington,1,3,1
Dirk Nowitzki,Wesley Johnson,0,3,0
Dirk Nowitzki,Wesley Matthews,1,6,1
Dirk Nowitzki,Wilson Chandler,5,9,5
Dirk Nowitzki,Zach Randolph,6,18,6
Donald Sloan,Aaron Brooks,0,1,0
Donald Sloan,Al Horford,0,1,0
Donald Sloan,Al Jefferson,0,2,0
Donald Sloan,Al-Farouq Aminu,0,1,0
Donald Sloan,Alec Burks,0,2,0
Donald Sloan,Alex Len,0,1,0
Donald Sloan,Alexey Shved,2,2,2
Donald Sloan,Andre Iguodala,0,1,0
Donald Sloan,Andrew Bogut,1,1,1
Donald Sloan,Anthony Bennett,1,3,1
Donald Sloan,Anthony Tolliver,1,2,1
Donald Sloan,Arron Afflalo,0,1,0
Donald Sloan,Avery Bradley,2,4,2
Donald Sloan,Beno Udrih,1,3,1
Donald Sloan,Bismack Biyombo,2,3,2
Donald Sloan,Boris Diaw,0,1,0
Donald Sloan,Brandan Wright,1,1,1
Donald Sloan,Brandon Bass,1,3,1
Donald Sloan,Brandon Davies,0,2,0
Donald Sloan,Brandon Jennings,0,1,0
Donald Sloan,Brandon Knight,2,7,2
Donald Sloan,Brian Roberts,3,4,3
Donald Sloan,Carlos Boozer,1,1,1
Donald Sloan,Caron Butler,1,1,1
Donald Sloan,Chase Budinger,2,2,2
Donald Sloan,Chris Bosh,0,1,0
Donald Sloan,Chris Douglas-Roberts,1,1,1
Donald Sloan,Chris Johnson,1,1,1
Donald Sloan,Chris Kaman,1,2,1
Donald Sloan,Chris Paul,0,1,0
Donald Sloan,Cody Zeller,1,1,1
Donald Sloan,Courtney Lee,0,1,0
Donald Sloan,D.J. Augustin,1,2,1
Donald Sloan,Damian Lillard,0,4,0
Donald Sloan,Danilo Gallinari,0,1,0
Donald Sloan,Danny Green,0,1,0
Donald Sloan,Dante Exum,0,2,0
Donald Sloan,Darrell Arthur,1,1,1
Donald Sloan,DeAndre Jordan,0,1,0
Donald Sloan,DeMar DeRozan,0,1,0
Donald Sloan,DeMarre Carroll,0,2,0
Donald Sloan,Dennis Schroder,0,1,0
Donald Sloan,Derrick Favors,0,2,0
Donald Sloan,Devin Harris,2,3,2
Donald Sloan,Donatas Motiejunas,2,2,2
Donald Sloan,Dwight Howard,0,2,0
Donald Sloan,Dwyane Wade,1,2,1
Donald Sloan,Ed Davis,0,1,0
Donald Sloan,Elfrid Payton,0,3,0
Donald Sloan,Eric Bledsoe,4,11,4
Donald Sloan,Evan Fournier,1,1,1
Donald Sloan,Furkan Aldemir,0,2,0
Donald Sloan,Garrett Temple,3,5,3
